rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,computation_status,header,seq,stamp,secs,nsecs,frame_id,batch_size,t_op,app_flo,execution_time,required_flops,machine_availabel_flops,cav_vehicle_model_out,header,seq,stamp,secs,nsecs,frame_id,vehicle_states,x_1,x_2,x_3,x_4,x_5,x_6,x_7,vehicle_control_signals,u,w,pose,position,x,y,z,orientation,x,y,z,w,fuel_cost
10749290258,,53,,10,914704564,'',,,13,,0,0,'',10000.0,0.01,10000.0,0.592525,1000000.0,473117465.0,,,49,,10,748083043,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
11083125832,,54,,11,229083648,'',,,13,,0,0,'',10000.0,0.01,10000.0,0.592525,1000000.0,473117465.0,,,51,,11,82218657,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
11230181205,,55,,11,390273803,'',,,14,,0,0,'',10000.0,0.01,10000.0,0.617413,1000000.0,442961017.0,,,52,,11,228924241,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
11391560936,,56,,11,555606693,'',,,14,,0,0,'',10000.0,0.01,10000.0,0.617413,1000000.0,442961017.0,,,53,,11,390450909,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
11557024286,,57,,11,720770974,'',,,14,,0,0,'',10000.0,0.01,10000.0,0.617413,1000000.0,442961017.0,,,54,,11,555814883,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
11722132314,,58,,11,896196717,'',,,14,,0,0,'',10000.0,0.01,10000.0,0.617413,1000000.0,442961017.0,,,55,,11,720752946,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
12067010133,,59,,12,260814095,'',,,15,,0,0,'',10000.0,0.01,10000.0,0.601282,1000000.0,462351845.0,,,57,,12,65643098,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
12261556416,,60,,12,446814071,'',,,15,,0,0,'',10000.0,0.01,10000.0,0.601282,1000000.0,462351845.0,,,59,,12,445629108,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
12446814071,,61,,12,620784774,'',,,15,,0,0,'',10000.0,0.01,10000.0,0.601282,1000000.0,462351845.0,,,59,,12,445629108,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
12621837414,,62,,12,798995161,'',,,16,,0,0,'',10000.0,0.01,10000.0,0.590032,1000000.0,474896947.0,,,60,,12,620969966,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
