rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,RxMAC,SeqNum,GpsLon,GpsLat,CamLon,CamLat,Timestamp
1608719979062664031,,204,,1549879531,517378836,'',"""4c",204,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531517
1608719979192631959,,205,,1549879531,559454233,'',"""4c",205,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531559
1608719979332628011,,206,,1549879531,559513321,'',"""4c",206,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531559
1608719979462601900,,207,,1549879531,595422048,'',"""4c",207,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531595
1608719979582603931,,208,,1549879531,625769293,'',"""4c",208,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531625
1608719979722707986,,209,,1549879531,629805969,'',"""4c",209,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531629
1608719979842588901,,210,,1549879531,671610957,'',"""4c",210,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531671
1608719979962804079,,211,,1549879531,690323212,'',"""4c",211,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531690
1608719980082842111,,212,,1549879531,709512269,'',"""4c",212,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531709
1608719980192656040,,213,,1549879531,740472478,'',"""4c",213,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531740
1608719980302601099,,214,,1549879531,769578208,'',"""4c",214,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531769
